curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units
46,gompertz,17,17,0.9228723404255318,0.004786479509101,-132.9779486265533,-130.47830859438466,"0.974067,0.0234689,53.6465",Enterobacter.sp.,25,TSB,OD_595
47,cubic,15,15,0.7393617021276595,0.059580466919345,-74.9271654397436,-72.09496463533476,"-0.00596356,0.00426459,5.72871e-05,-3.70016e-07",Pantoea.agglomerans.1,25,TSB,OD_595
48,cubic,15,15,0.8510638297872338,0.2061327457295922,-56.30927683125407,-53.477076026845225,"-0.00483204,0.00414856,6.08002e-05,-4.37679e-07",Pantoea.agglomerans.2,25,TSB,OD_595
49,quadratic,14,14,0.2819148936170219,0.0004665807382342,-138.32791533935426,-136.41074335050848,"-0.00541131,0.00424141,-1.60995e-05",Bacillus.pumilus,25,TSB,OD_595
50,cubic,15,15,0.7811435656773347,0.0047616426123188,-112.82819177122164,-109.9959909668128,"-0.0201433,0.0225777,-0.000193114,4.22934e-07",Clavibacter.michiganensis,25,TSB,OD_595
51,cubic,13,13,0.2426820272157961,0.0009207107565034,-116.21908176909211,-113.95928433924598,"-0.00417803,0.00871477,-9.30705e-05,2.6513e-07",Pseudomonas.fluorescens.1,25,TSB,OD_595
52,gompertz,12,12,0.2948430200011509,0.0016896934784557,-100.41737747976188,-98.96265753039788,"0.294986,0.101126,12.1723",Pseudomonas.fluorescens.2,25,TSB,OD_595
53,cubic,13,13,0.1741821396993811,0.0022142245750096,-104.81143085213245,-102.5516334222863,"0.0235099,0.00885098,-0.00011955,4.1998e-07",Acinetobacter.clacoaceticus.1,25,TSB,OD_595
54,quadratic,14,14,0.3965386446512751,0.0374882241490474,-76.91900046679969,-75.00182847795391,"0.0255397,0.00700752,-4.91683e-05",Acinetobacter.clacoaceticus.2,25,TSB,OD_595
55,cubic,14,14,0.2234042553191493,0.0031873665331524,-109.42664599318354,-106.8704166747225,"0.0191333,0.00858372,-9.32863e-05,2.71802e-07",Stenotrophomonas.maltophilia.1,25,TSB,OD_595
56,gompertz,16,16,0.5478723404255316,0.0041810367352239,-125.9965562025116,-123.67879003579228,"0.521581,0.0734789,16.2919",Stenotrophomonas.maltophilia.2,25,TSB,OD_595
57,logistic,16,16,0.8909574468085106,0.0093284954941646,-113.15632406416522,-110.83855789744588,"0.911357,0.815194,4.8474",Klebsiella.pneumonia,25,TSB,OD_595
58,cubic,16,16,0.7792553191489361,0.0727152980556002,-78.3006753863111,-75.21032049735197,"-0.0505038,0.0403493,-0.000517809,1.80843e-06",Dickeya.zeae,25,TSB,OD_595
59,logistic,17,17,0.7074468085106383,0.035938926963159,-98.7055091739582,-96.20586914178956,"0.590427,0.32552,43.9476",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,25,TSB,OD_595
60,cubic,16,16,0.6728723404255317,0.0517722370517983,-83.73583935820253,-80.6454844692434,"-0.0803592,0.0363045,-0.000491589,1.81062e-06",Pantoea.agglomerans..RDA.R.,25,TSB,OD_595
61,logistic,15,15,0.7798408488063656,0.0205444623399535,-92.89821071947028,-90.77406011616364,"0.732803,0.485749,9.09137",Dickeya.zeae..RDA.R.,25,TSB,OD_595
62,cubic,14,14,0.1299734748010616,0.0008984715720425,-127.1542194969134,-124.59799017845238,"0.0188889,0.00520562,-6.31909e-05,2.05186e-07",Acinetobacter.clacoaceticus..RDA.R.,25,TSB,OD_595
63,logistic,13,13,0.222811671087534,0.0017546282310162,-109.83581926988026,-108.14097119749565,"0.212334,0.23423,14.7438",Stenotrophomonas.maltophilia..RDA.R.,25,TSB,OD_595
64,logistic,16,16,0.8328912466843493,0.0065622075343279,-118.78427104791882,-116.46650488119948,"0.841465,0.650777,5.2348",Klebsiella.pneumonia..RDA.R.,25,TSB,OD_595
65,cubic,15,15,0.2970822281167112,0.0004736982210247,-147.44485456949727,-144.61265376508842,"0.000402268,0.00374737,-5.11712e-06,-4.56184e-08",Bacillus.pumilus..RDA.R.,25,TSB,OD_595
66,cubic,16,16,0.5570291777188325,0.0053163587203298,-120.15288613244388,-117.06253124348476,"-0.0230899,0.0180912,-0.000165559,3.68073e-07",Clavibacter.michiganensis..RDA.R.,25,TSB,OD_595
67,quadratic,15,15,0.3492952618713267,0.0040660993689307,-117.19681989281176,-115.07266928950514,"0.0206627,0.00617935,-3.05046e-05",Chryseobacterium.balustinum,35,TSB,OD_595
68,gompertz,17,17,0.9297394289280696,0.0110911082281557,-118.6920232365391,-116.19238320437046,"0.935022,0.478356,4.02751",Enterobacter.sp.,35,TSB,OD_595
69,cubic,16,16,0.7462630675612419,0.048329270243739,-84.83690583881061,-81.74655094985148,"-0.0722443,0.0407502,-0.000567175,2.1243e-06",Pantoea.agglomerans.1,35,TSB,OD_595
70,cubic,15,15,0.8519165756488267,0.1258485390298567,-63.71089551087351,-60.87869470646467,"-0.0547158,0.0425705,-0.000649935,2.57854e-06",Pantoea.agglomerans.2,35,TSB,OD_595
71,cubic,15,15,0.2856243823789463,0.0015436379965518,-129.72495271244742,-126.89275190803858,"-0.00848052,0.00837992,-7.9575e-05,2.3441e-07",Bacillus.pumilus,35,TSB,OD_595
72,gompertz,17,17,0.7647058823529411,0.0033854130464979,-138.8653759258258,-136.36573589365713,"0.745655,0.162756,8.37249",Clavibacter.michiganensis,35,TSB,OD_595
73,gompertz,17,17,0.1871657754010693,0.0006960706343731,-165.75563693134131,-163.25599689917266,"0.179946,0.145638,7.15645",Pseudomonas.fluorescens.1,35,TSB,OD_595
74,logistic,15,15,0.2486631016042776,0.0104186975048067,-103.08305176666376,-100.95890116335714,"0.224009,0.39955,6.9301",Pseudomonas.fluorescens.2,35,TSB,OD_595
75,cubic,16,16,0.4251336898395723,0.0206295717867708,-98.4578948988122,-95.36754000985307,"0.0497275,0.0116543,-0.000135557,5.17847e-07",Acinetobacter.clacoaceticus.1,35,TSB,OD_595
76,cubic,16,16,0.3529411764705881,0.0327358362536705,-91.06997781586249,-87.97962292690336,"0.0169735,0.0165871,-0.000210605,6.78583e-07",Acinetobacter.clacoaceticus.2,35,TSB,OD_595
77,cubic,15,15,0.2198391420911527,0.0012137867953096,-133.33090636789504,-130.4987055634862,"0.0238499,0.00954796,-0.000123035,4.47705e-07",Stenotrophomonas.maltophilia.1,35,TSB,OD_595
78,logistic,16,16,0.2064343163538869,0.0060124569689089,-120.18416836406188,-117.86640219734254,"0.164137,0.288687,7.19079",Stenotrophomonas.maltophilia.2,35,TSB,OD_595
79,logistic,18,18,0.9088471849865948,0.0016125645016205,-161.76542280574017,-159.0943075320517,"0.920462,1.67268,2.31438",Klebsiella.pneumonia,35,TSB,OD_595
80,cubic,18,18,0.8579088471849861,0.8233417593931135,-47.52560191412893,-43.964114882544266,"0.188211,0.0488273,-0.000819386,3.41994e-06",Dickeya.zeae,35,TSB,OD_595
81,cubic,16,16,0.3475935828877004,0.0319712039726625,-91.4481340705252,-88.35777918156609,"0.0173782,0.0164721,-0.000208656,6.70327e-07",Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2,35,TSB,OD_595
82,cubic,17,17,0.6729222520107228,0.4237954862944532,-54.759199672883376,-51.42634629665851,"0.0795435,0.035894,-0.000603623,2.55658e-06",Pantoea.agglomerans..RDA.R.,35,TSB,OD_595
83,cubic,18,18,0.7887700534759353,0.7757199207744132,-48.59803915627504,-45.03655212469039,"0.200953,0.0441903,-0.00078377,3.34346e-06",Dickeya.zeae..RDA.R.,35,TSB,OD_595
84,logistic,15,15,0.1256684491978605,0.0028108037674206,-122.73502499117748,-120.61087438787084,"0.112987,0.46056,5.35265",Acinetobacter.clacoaceticus..RDA.R.,35,TSB,OD_595
85,logistic,15,15,0.1577540106951883,0.0034601991199397,-119.61719015332604,-117.49303955001942,"0.128945,0.276463,8.86609",Stenotrophomonas.maltophilia..RDA.R.,35,TSB,OD_595
86,logistic,18,18,0.8716577540106958,0.0036670798236064,-146.97716483874828,-144.3060495650598,"0.890669,1.2885,2.73006",Klebsiella.pneumonia..RDA.R.,35,TSB,OD_595
87,cubic,17,17,0.3716577540106953,0.0055060556060444,-128.59704199233747,-125.2641886161126,"0.00624277,0.0127151,-0.000142862,4.77748e-07",Bacillus.pumilus..RDA.R.,35,TSB,OD_595
88,logistic,17,17,0.6229946524064186,0.0187895458722892,-109.73035563432953,-107.23071560216088,"0.576672,0.344831,8.54982",Clavibacter.michiganensis..RDA.R.,35,TSB,OD_595
89,gompertz,11,11,19553.951576236384,12551332.362898584,159.42186320431352,160.61554902270865,"18931.4,0.00616503,393.908",Tetraselmis tetrahele,5,ESAW,N
90,gompertz,11,11,22128.60153242728,24535085.40043574,166.79491379007396,167.9885996084691,"20524.4,0.00480665,414.134",Tetraselmis tetrahele,5,ESAW,N
91,logistic,11,11,20616.22369369098,27520869.174739875,168.0581586922842,169.25184451067932,"21855.5,0.00636968,530.676",Tetraselmis tetrahele,5,ESAW,N
92,logistic,11,11,26760.16929502829,49060101.01119397,174.4172752121852,175.6109610305803,"23088.7,0.00782978,496.585",Tetraselmis tetrahele,5,ESAW,N
93,gompertz,9,9,20883.362627878178,17114497.104995195,136.1239068199984,136.71558055200703,"19312.3,0.00481203,379.842",Tetraselmis tetrahele,5,ESAW,N
94,logistic,11,11,19727.047877745284,8375103.613052343,154.97166607959073,156.16535189798586,"19690.4,0.0097121,327.045",Tetraselmis tetrahele,8,ESAW,N
95,gompertz,10,10,22761.9783204753,32110298.285240985,155.82102262509693,156.72877790407907,"22081.2,0.00665064,238.285",Tetraselmis tetrahele,8,ESAW,N
96,quadratic,11,11,23387.828183665275,47091817.22485803,173.96685993052708,175.1605457489222,"-165.575,30.0529,-0.00808656",Tetraselmis tetrahele,8,ESAW,N
97,logistic,11,11,20782.675857825296,25214754.76111337,167.09549076208148,168.2891765804766,"19299.4,0.0112054,346.072",Tetraselmis tetrahele,8,ESAW,N
98,gompertz,11,11,21574.396842885253,25276532.973034546,167.12240869983833,168.31609451823346,"20212,0.00645015,235.875",Tetraselmis tetrahele,8,ESAW,N
99,logistic,12,12,19639.15857574292,41997743.35304153,186.81863754392,188.273357493284,"18024.7,0.0349612,158.493",Tetraselmis tetrahele,16,ESAW,N
100,gompertz,12,12,19667.068931890142,60778820.85061012,191.2541435422875,192.70886349165147,"16394.1,0.356401,179.643",Tetraselmis tetrahele,16,ESAW,N
101,logistic,13,13,19328.02656807828,60838137.80745233,205.6641147721396,207.3589628445242,"17108.4,0.0365076,170.281",Tetraselmis tetrahele,16,ESAW,N
102,gompertz,13,13,21154.61834711776,45987099.5247795,202.02598746310136,203.720835535486,"18273.5,0.262683,196.575",Tetraselmis tetrahele,16,ESAW,N
103,gompertz,13,13,18285.7363329615,24337043.132182203,193.75329038504347,195.4481384574281,"17462.3,0.238762,175.583",Tetraselmis tetrahele,16,ESAW,N
104,quadratic,13,13,13297.41703085627,49920684.95504269,203.09295639181613,204.78780446420075,"3586.41,14.1801,-0.00465792",Tetraselmis tetrahele,25,ESAW,N
105,quadratic,13,13,12726.99770608412,34020746.31353004,198.1079124214037,199.8027604937884,"2977.39,10.9199,-0.00120592",Tetraselmis tetrahele,25,ESAW,N
106,quadratic,13,13,12806.62583540087,40474217.49672389,200.3659427694017,202.06079084178631,"3088.7,16.7389,-0.00817535",Tetraselmis tetrahele,25,ESAW,N
107,quadratic,15,14,13426.580385316822,23716252.116507094,220.1043136995176,222.22846430282425,"964.599,30.2394,-0.0196145",Tetraselmis tetrahele,25,ESAW,N
108,quadratic,12,12,14042.8177372843,37600900.599615,185.49158292483236,186.94630287419636,"3061.29,25.0178,-0.0164587",Tetraselmis tetrahele,25,ESAW,N
109,logistic,11,11,4954.91848526109,7713547.573914552,154.06652842557233,155.26021424396745,"3365.17,0.00930786,259.332",Tetraselmis tetrahele,32,ESAW,N
110,gompertz,11,11,5517.828620033862,14904337.03182806,161.31194284896998,162.5056286673651,"3607.17,0.333422,251.259",Tetraselmis tetrahele,32,ESAW,N
111,logistic,11,11,6648.331977217279,13134032.156060971,159.9210422336229,161.11472805201802,"4272.73,0.0465646,251.249",Tetraselmis tetrahele,32,ESAW,N
112,gompertz,12,12,4836.951426440126,5720355.462995418,162.89561826620937,164.35033821557337,"4076.89,0.0274964,283.308",Tetraselmis tetrahele,32,ESAW,N
113,logistic,12,12,6408.669108669065,14864713.499479484,174.3551290913332,175.8098490406972,"4176.81,0.0140261,354.846",Tetraselmis tetrahele,32,ESAW,N
114,logistic,9,9,822.1354552506992,19.4617013938872,12.941015333213745,13.532689065222405,"957.218,0.0225019,485.977",Staphylococcus spp.,2,Raw Chicken Breast,CFU
115,gompertz,8,8,299.9606930886938,502.8777567932075,39.12724456511707,39.36556919015658,"344.484,0.0091586,380.385",Staphylococcus spp.,4,Raw Chicken Breast,CFU
116,logistic,14,14,1490.5291705273933,111813.54535551538,131.79742923685046,133.71460122569624,"1375.41,0.0745059,211.444",Staphylococcus spp.,7,Raw Chicken Breast,CFU
117,gompertz,11,11,1665.03646135478,24324.50680620639,90.71478794755508,91.90847376595018,"1840.53,0.0373724,130.032",Staphylococcus spp.,10,Raw Chicken Breast,CFU
118,cubic,9,9,1149.5680760953503,9541.278928314392,70.69542413923404,71.48432244857891,"-33.9614,2.88287,-0.0979677,0.00131791",Staphylococcus spp.,15,Raw Chicken Breast,CFU
119,logistic,9,9,919.2124846267888,4312.736211806817,61.54892930630107,62.14060303830973,"1039.9,0.201205,44.8612",Staphylococcus spp.,20,Raw Chicken Breast,CFU
120,logistic,10,10,662.5867826960574,238.59009502224984,37.721619029088814,38.62937430807095,"880.786,0.0177436,518.412",Staphylococcus spp.,2,Salted Chicken Breast,CFU
121,logistic,6,6,457.8913680267672,7431.635733677058,48.73045078100854,48.10572918869271,"419.721,0.0318847,363.174",Staphylococcus spp.,4,Salted Chicken Breast,CFU
122,logistic,13,13,1599.26165033606,102498.20439471812,122.64446562398902,124.33931369637364,"1439.38,0.0517289,247.813",Staphylococcus spp.,7,Salted Chicken Breast,CFU
123,logistic,13,13,1952.6507594108,193633.8587360961,130.9140746260857,132.6089226984703,"1658.98,0.0724024,132.861",Staphylococcus spp.,10,Salted Chicken Breast,CFU
124,logistic,12,12,2220.424455536948,11365.5485421603,88.24122421502493,89.69594416438893,"2233.69,0.152466,88.989",Staphylococcus spp.,15,Salted Chicken Breast,CFU
125,logistic,9,9,2527.1717743614754,52973.2513408616,84.12286016504822,84.71453389705688,"4986.68,0.196984,61.5147",Staphylococcus spp.,20,Salted Chicken Breast,CFU
126,logistic,10,10,25.43820981247282,52.23545428592604,22.531763722218276,23.43951900120041,"21.3339,0.0335066,279.227",Staphylococcus spp.,2,Cooked Chicken Breast,CFU
127,gompertz,7,7,294.36837239795176,2091.972305423298,45.89966706401543,45.73739751118136,"262.586,0.235678,305.098",Staphylococcus spp.,4,Cooked Chicken Breast,CFU
128,gompertz,13,13,434.8581066322872,1086.8225066722234,63.538834976958185,65.2336830493428,"1168.66,0.00799465,381.082",Staphylococcus spp.,7,Cooked Chicken Breast,CFU
129,logistic,12,12,553.9146248404218,5410.227166327464,79.33367653499978,80.78839648436379,"1106.49,0.0281247,205.802",Staphylococcus spp.,10,Cooked Chicken Breast,CFU
130,logistic,11,11,1746.5997368005294,17583.95244646336,87.14531369425109,88.3389995126462,"2118.8,0.0736786,103.383",Staphylococcus spp.,15,Cooked Chicken Breast,CFU
131,logistic,9,9,2197.475518863995,6683.071719291384,65.49097579546697,66.08264952747562,"2819.4,0.202621,55.1324",Staphylococcus spp.,20,Cooked Chicken Breast,CFU
132,cubic,11,11,515.0088498633851,7394.214152997364,79.6161361229226,81.20771721411609,"101.955,-2.33896,0.0126025,-1.27983e-05",Pseudomonas spp.,2,Raw Chicken Breast,CFU
133,logistic,7,7,1393.3990919918508,53442.89861273744,68.58321228734444,68.42094273451038,"1353.37,0.0208905,337.044",Pseudomonas spp.,4,Raw Chicken Breast,CFU
134,logistic,10,10,654.2388484708506,72974.83268076622,94.95284809896128,95.8606033779434,"549.419,0.0538771,227.38",Pseudomonas spp.,7,Raw Chicken Breast,CFU
135,logistic,13,13,1916.3080190083012,81008.4912234487,119.58567870803252,121.28052678041716,"1803.1,0.0645406,134.633",Pseudomonas spp.,10,Raw Chicken Breast,CFU
136,gompertz,12,12,5348.371346912646,110876.33729516948,115.57516957245484,117.02988952181886,"5679.15,0.0715757,88.0298",Pseudomonas spp.,15,Raw Chicken Breast,CFU
137,logistic,9,9,4388.01517262566,17945.62408510649,74.38089302970573,74.97256676171439,"6359.62,0.13917,59.9389",Pseudomonas spp.,20,Raw Chicken Breast,CFU
138,gompertz,11,11,382.8496946187787,6659.8459177193945,76.46551990489954,77.65920572329465,"333.962,0.0120507,286.133",Pseudomonas spp.,2,Salted Chicken Breast,CFU
139,cubic,7,7,166.1889888867846,1505.486314226998,45.59672775815868,45.38036835437993,"68.7665,-1.54107,0.00901155,-1.13733e-05",Pseudomonas spp.,4,Salted Chicken Breast,CFU
140,logistic,11,11,231.80932014572247,1788.7588735656543,62.005202207058,63.19888802545311,"217.038,0.0615878,216.324",Pseudomonas spp.,7,Salted Chicken Breast,CFU
141,logistic,13,13,534.4850473723068,18671.877571605743,100.50771772328504,102.20256579566966,"432.667,0.072624,116.41",Pseudomonas spp.,10,Salted Chicken Breast,CFU
142,logistic,12,12,1081.7198377171949,4327.418306966811,76.65383711320234,78.10855706256635,"1300.05,0.0712787,99.8232",Pseudomonas spp.,15,Salted Chicken Breast,CFU
143,logistic,8,8,689.1139451895531,1714.1712627968973,48.93794777950191,49.17627240454142,"758.168,0.221071,48.4585",Pseudomonas spp.,20,Salted Chicken Breast,CFU
144,quadratic,10,10,2566.718216270368,267354.5234812279,107.93745766937576,108.84521294835788,"179.073,-3.28506,0.0110052",Pseudomonas spp.,2,Cooked Chicken Breast,CFU
145,logistic,6,6,1248.7920915171237,161867.628214629,67.21664820710436,66.59192661478852,"946.236,0.0531461,319.434",Pseudomonas spp.,4,Cooked Chicken Breast,CFU
146,cubic,13,13,910.0316440705848,8377.789996894737,92.0890710102627,94.34886844010884,"-5.6118,0.978379,-0.0165963,6.99787e-05",Pseudomonas spp.,7,Cooked Chicken Breast,CFU
147,logistic,11,11,3499.581052106564,939332.808267938,130.9053283609723,132.0990141793674,"3540.5,0.0492136,139.278",Pseudomonas spp.,10,Cooked Chicken Breast,CFU
148,logistic,12,12,6165.636984534724,1966369.795836128,150.08151609306938,151.5362360424334,"7056.69,0.0874271,89.83",Pseudomonas spp.,15,Cooked Chicken Breast,CFU
149,cubic,9,9,2795.798992803806,13258.804473409826,73.65673269766349,74.44563100700836,"-186.35,41.9739,-2.70133,0.0537877",Pseudomonas spp.,20,Cooked Chicken Breast,CFU
150,logistic,10,10,609.6413725735848,575.0876967500194,46.519374522609,47.427129801591136,"629.348,0.0250863,392.434",Aerobic Psychotropic.,2,Raw Chicken Breast,CFU
151,cubic,6,6,1394.0308191940476,66102.4250996657,63.84320746570789,63.01024534262011,"3414.93,-43.0738,0.161051,-0.00016902",Aerobic Psychotropic.,4,Raw Chicken Breast,CFU
152,logistic,13,13,2512.065164152584,2327693.230454684,163.24070632178115,164.93555439416576,"1237.98,0.0787056,220.12",Aerobic Psychotropic.,7,Raw Chicken Breast,CFU
153,logistic,12,12,465.9557102781816,20825.347849993468,95.50823424706346,96.96295419642746,"377.02,0.0653227,122.972",Aerobic Psychotropic.,10,Raw Chicken Breast,CFU
154,logistic,10,10,1486.3809522527267,1719.3846180876674,57.471366326132646,58.37912160511478,"1493.28,0.249259,70.2163",Aerobic Psychotropic.,15,Raw Chicken Breast,CFU
155,logistic,8,8,538.891622872397,1996.6224126840489,50.15816557267785,50.39649019771736,"542.008,0.905741,36.9149",Aerobic Psychotropic.,20,Raw Chicken Breast,CFU
156,gompertz,10,10,394.9383489899424,521.0237065490912,45.53210449737747,46.4398597763596,"522.609,0.00684067,396.186",Aerobic Psychotropic.,2,Salted Chicken Breast,CFU
157,logistic,6,6,495.7451687893523,464.3446071374472,32.0932049708299,31.468483378514065,"489.598,0.0404903,327.39",Aerobic Psychotropic.,4,Salted Chicken Breast,CFU
158,gompertz,14,14,1024.5924687398365,76818.79504917828,126.54206201495542,128.4592340038012,"1566.68,0.01287,275.96",Aerobic Psychotropic.,7,Salted Chicken Breast,CFU
159,logistic,12,12,679.0291449972682,49454.77947129264,105.88688802236156,107.34160797172558,"520.937,0.0677337,128.332",Aerobic Psychotropic.,10,Salted Chicken Breast,CFU
160,gompertz,9,9,342.8175274393725,43.47408215486649,20.174463335938132,20.766137067946797,"564.116,0.0310633,88.801",Aerobic Psychotropic.,15,Salted Chicken Breast,CFU
161,logistic,6,6,267.1978123572505,653.8929813207324,34.1471053902892,33.52238379797336,"272.787,0.475147,42.5028",Aerobic Psychotropic.,20,Salted Chicken Breast,CFU
162,cubic,9,9,2264.391688654413,7821.594834169027,68.90677260558164,69.69567091492651,"-88.174,2.31086,-0.0153153,3.01021e-05",Aerobic Psychotropic.,2,Cooked Chicken Breast,CFU
163,gompertz,7,7,2582.5510668579045,21557.595514018823,62.228013410970846,62.065743858136784,"2538.21,0.261657,392.326",Aerobic Psychotropic.,4,Cooked Chicken Breast,CFU
164,gompertz,13,13,1354.0453678552474,43757.2299519677,111.57901609730702,113.27386416969163,"1292.04,0.0311591,219.697",Aerobic Psychotropic.,7,Cooked Chicken Breast,CFU
165,gompertz,12,12,1118.1569127041637,22360.079407540397,96.36150994555028,97.81622989491429,"1485.13,0.0201143,148.266",Aerobic Psychotropic.,10,Cooked Chicken Breast,CFU
166,logistic,9,9,1321.6181759433268,2120.074462896811,55.157837223488414,55.74951095549707,"1328.91,0.209209,81.6821",Aerobic Psychotropic.,15,Cooked Chicken Breast,CFU
167,logistic,9,9,466.34019969459496,2050.123660061215,54.85587733462216,55.447551066630815,"456.827,2.62219,42.5015",Aerobic Psychotropic.,20,Cooked Chicken Breast,CFU
168,logistic,10,10,370.1513562914929,594.9748763610219,46.85934087056776,47.7670961495499,"384.158,0.0261842,392.241",Aerobic Mesophilic.,2,Raw Chicken Breast,CFU
169,logistic,14,14,2870.2627103975688,1950660.1529019668,171.8246951701575,173.74186715900328,"1810.46,0.0862074,226.076",Aerobic Mesophilic.,7,Raw Chicken Breast,CFU
170,logistic,7,7,473.3608030021211,6373.646204234006,53.69811786809689,53.535848315262825,"421.821,0.0392912,323.756",Aerobic Mesophilic.,4,Raw Chicken Breast,CFU
171,gompertz,10,10,818.2247785854327,12845.620778708204,77.58173143814092,78.48948671712306,"857.139,0.0402267,112.619",Aerobic Mesophilic.,10,Raw Chicken Breast,CFU
172,gompertz,9,9,1363.233186208626,41972.53375268344,82.02791532962279,82.61958906163144,"1441.92,0.0670462,64.3739",Aerobic Mesophilic.,15,Raw Chicken Breast,CFU
173,logistic,8,8,455.7491008438239,789.2955467081183,42.733594343527706,42.97191896856721,"474.999,0.338369,36.2078",Aerobic Mesophilic.,20,Raw Chicken Breast,CFU
174,logistic,10,10,396.4780814375644,51.69504236684112,22.427767915982187,23.335523194964324,"400.569,0.0335291,387.312",Aerobic Mesophilic.,2,Salted Chicken Breast,CFU
175,logistic,7,7,903.7992474058144,88.444587124744,23.755262508697115,23.592992955863053,"907.245,0.041741,329.494",Aerobic Mesophilic.,4,Salted Chicken Breast,CFU
176,gompertz,13,13,2088.643864623484,88588.72955143393,120.74853734596869,122.44338541835327,"3721.51,0.0148912,282.868",Aerobic Mesophilic.,7,Salted Chicken Breast,CFU
177,cubic,12,12,427.5511967620706,8760.353181938042,87.1170182108305,89.0566448099825,"293.248,-14.724,0.193991,-0.000610541",Aerobic Mesophilic.,10,Salted Chicken Breast,CFU
178,cubic,8,8,532.5898681498361,463.95509285882775,40.482769785846735,40.80053595256608,"23.1735,-1.0729,-0.0106342,0.000680234",Aerobic Mesophilic.,15,Salted Chicken Breast,CFU
179,logistic,8,8,423.9236733143055,380.763433337676,36.90189384582106,37.14021847086057,"484.144,0.289179,40.2854",Aerobic Mesophilic.,20,Salted Chicken Breast,CFU
180,logistic,9,9,770.3165594715854,25275.77013257675,77.46339242597884,78.0550661579875,"667.335,0.294259,384.43",Aerobic Mesophilic.,2,Cooked Chicken Breast,CFU
181,logistic,6,6,11798.389621144628,27578248.97084689,98.04467081996408,97.41994922764825,"8087.29,0.397018,361.871",Aerobic Mesophilic.,4,Cooked Chicken Breast,CFU
182,logistic,11,11,8258.173066361318,6667926.67438616,152.46416678686364,153.65785260525877,"6395.43,1.18124,244.031",Aerobic Mesophilic.,7,Cooked Chicken Breast,CFU
183,logistic,11,11,3565.3678241919883,1987163.89726058,139.14756103126797,140.3412468496631,"2483.78,0.198286,118.859",Aerobic Mesophilic.,10,Cooked Chicken Breast,CFU
184,logistic,9,9,3916.197191615071,1333.8635119861297,50.98749296146666,51.57916669347532,"4206.74,0.11174,81.6418",Aerobic Mesophilic.,15,Cooked Chicken Breast,CFU
185,logistic,10,10,1456.134141795412,74.27097368880031,26.05135118723753,26.959106466219662,"1494.98,0.326953,38.7058",Aerobic Mesophilic.,20,Cooked Chicken Breast,CFU
186,quadratic,7,7,16877.039392171493,3761489.123046869,98.36090731888874,98.19863776605467,"195.42,-835.555,585.71",Spoilage,8,Vacuum Beef Striploins,N
187,cubic,6,6,514.7892723216077,2176.7325157531254,43.36292429706178,42.529962173974,"-18.1765,64.1935,-22.8257,4.57753",Escherichia coli,8,Vacuum Beef Striploins,N
188,cubic,7,7,85.9740238244398,24.150591275358742,16.66879099936683,16.452431595588084,"53.4547,3.32803,-7.8398,1.52002",Salmonella Typhimurium,8,Vacuum Beef Striploins,N
189,logistic,6,6,13521.362097869956,378665.2706667584,72.31589060244478,71.69116901012895,"16613.5,1.13337,3.63948",Spoilage,10,Vacuum Beef Striploins,N
190,gompertz,6,6,2738.8997170506486,183451.3465145176,67.96767180289318,67.34295021057734,"3340.29,0.673939,2.78802",Escherichia coli,10,Vacuum Beef Striploins,N
